time,posX,posY,posZ,angleX,angleY,angleZ,m1,m2,m3,m4
001.310,0.0,0.0,7.547594,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.315,0.0,0.0,7.567829,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.320,0.0,0.0,7.587819,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.325,0.0,0.0,7.607564,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.330,0.0,0.0,7.6270633,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.335,0.0,0.0,7.6463175,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.340,0.0,0.0,7.6653266,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.345,0.0,0.0,7.68409,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.350,0.0,0.0,7.7026086,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.355,0.0,0.0,7.720882,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.360,0.0,0.0,7.7389097,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.365,0.0,0.0,7.7566924,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.370,0.0,0.0,7.77423,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.375,0.0,0.0,7.791522,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.380,0.0,0.0,7.808569,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.385,0.0,0.0,7.825371,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.390,0.0,0.0,7.841927,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.395,0.0,0.0,7.858238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.400,0.0,0.0,7.8743043,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.405,0.0,0.0,7.890125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.410,0.0,0.0,7.9058995,0.0,0.0,0.0,0.344635,0.344635,0.344635,0.344635
001.415,0.0,0.0,7.921429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.420,0.0,0.0,7.9372916,0.0,0.0,0.0,1.0,1.0,1.0,1.0
